,head_id,relation_id,tail_id,score,in_validation,in_testing
835,6,10,27,-0.28890088,False,False
836,16,9,16,-0.28893355,False,False
837,29,12,41,-0.28894484,False,False
838,11,7,1,-0.2889527,False,False
839,37,1,37,-0.28898975,False,False
840,3,7,36,-0.28899768,False,False
841,35,7,1,-0.2890041,False,False
842,31,13,6,-0.28901693,False,False
843,38,10,26,-0.2890186,False,False
844,23,8,19,-0.28902295,False,False
845,23,13,19,-0.2890344,False,False
846,42,13,39,-0.28903663,False,False
847,38,1,38,-0.2890459,False,False
848,2,10,26,-0.28905725,False,False
849,30,4,24,-0.28905895,False,False
850,30,10,30,-0.289084,False,False
851,23,6,22,-0.28914124,False,False
852,46,6,28,-0.28914928,False,False
853,23,0,26,-0.28915155,False,False
854,43,8,19,-0.28920412,False,False
855,32,6,19,-0.28922182,False,False
856,14,12,14,-0.28923222,False,False
857,43,13,30,-0.2892587,False,False
858,32,6,46,-0.28925988,False,False
859,18,10,43,-0.28928232,False,False
860,32,6,14,-0.28931603,False,False
861,16,4,24,-0.2893274,False,False
862,0,1,14,-0.289336,False,False
863,29,8,29,-0.28934625,False,False
865,6,8,29,-0.28936094,False,False
866,29,1,29,-0.2893686,False,False
867,3,13,41,-0.28939632,False,False
868,4,12,4,-0.28940538,False,False
869,13,7,16,-0.28941151,False,False
870,44,16,30,-0.28943804,False,True
871,44,3,44,-0.289453,False,False
872,20,8,15,-0.28945532,False,False
873,17,11,30,-0.2894654,False,False
874,7,4,24,-0.2894696,False,False
875,35,13,39,-0.28947824,False,False
876,4,9,19,-0.28948107,False,False
877,35,13,21,-0.28949153,False,False
878,21,3,24,-0.2894936,False,False
879,7,6,22,-0.28951323,False,False
880,6,1,6,-0.28951487,False,False
881,22,8,38,-0.28952873,False,False
882,45,9,35,-0.28953257,False,False
883,6,0,21,-0.28953505,False,False
884,3,10,7,-0.2895409,False,False
885,7,13,44,-0.2895593,False,False
886,21,8,21,-0.28956544,False,False
887,3,10,13,-0.2895683,False,False
888,42,3,15,-0.28957585,False,False
889,43,5,43,-0.2895838,False,False
890,24,11,38,-0.28963447,False,False
891,4,0,4,-0.28966367,False,False
892,31,13,23,-0.28967184,False,False
893,15,13,18,-0.28967565,False,False
894,34,0,41,-0.2896811,False,False
895,9,6,26,-0.28970933,False,False
896,12,7,37,-0.28971258,False,False
897,5,4,44,-0.28971398,False,False
898,15,16,36,-0.28974375,False,False
899,24,1,24,-0.28978986,False,False
900,38,13,11,-0.2897911,False,False
901,0,5,46,-0.28981227,False,False
902,2,8,17,-0.28982005,False,False
903,26,0,26,-0.28983918,False,False
904,45,0,36,-0.28985205,False,False
905,46,10,9,-0.28985602,False,False
906,3,13,13,-0.2898763,False,False
907,24,6,37,-0.28988,False,False
908,22,13,2,-0.2898929,False,False
909,38,8,22,-0.28990003,False,False
910,39,15,29,-0.28990337,False,False
911,15,10,26,-0.28990576,False,False
912,32,6,20,-0.28990602,False,False
913,23,13,7,-0.2899177,False,False
914,11,13,7,-0.28994063,False,False
915,4,9,0,-0.28995764,False,False
916,43,6,22,-0.28996012,False,False
917,42,3,45,-0.28996176,False,False
918,45,13,0,-0.290012,False,False
919,37,12,37,-0.29001632,False,False
920,24,15,23,-0.29002,False,False
921,23,6,14,-0.29003856,False,False
922,18,10,27,-0.29005778,False,False
923,9,13,8,-0.2900841,False,False
924,18,4,5,-0.29008612,False,False
925,33,0,4,-0.29009342,False,False
926,44,9,35,-0.2901185,False,False
927,9,6,35,-0.29011986,False,False
928,38,8,15,-0.29014128,False,False
929,30,1,30,-0.29016542,False,False
930,0,7,4,-0.2901699,False,False
931,35,7,35,-0.2901908,False,False
932,10,1,6,-0.2901938,False,False
933,23,8,7,-0.29020005,False,False
934,23,6,12,-0.29020172,False,False
935,20,10,26,-0.29020762,False,False
936,6,10,34,-0.29021612,False,False
937,8,6,28,-0.29022458,False,False
938,37,13,27,-0.29022902,False,False
939,30,7,1,-0.29023215,False,False
940,1,9,23,-0.2902363,False,False
942,44,13,5,-0.29024875,False,False
943,23,10,43,-0.29025027,False,False
944,37,13,33,-0.29025096,False,False
945,6,8,17,-0.2902757,False,False
946,16,1,46,-0.29028058,False,False
947,21,13,1,-0.29028532,False,False
948,4,14,34,-0.29030293,False,False
949,4,9,35,-0.29030633,False,False
950,4,10,39,-0.2903099,False,False
951,5,15,10,-0.2903262,False,False
952,0,13,21,-0.29033002,False,False
953,26,0,20,-0.29033735,False,False
954,3,13,24,-0.29034087,False,False
955,27,0,12,-0.29035804,False,False
956,24,7,15,-0.2903841,False,False
957,45,13,8,-0.29039168,False,False
958,5,13,16,-0.2903997,False,False
959,3,10,17,-0.29041067,False,False
960,7,10,21,-0.29041117,False,False
961,2,7,4,-0.29041228,False,False
962,36,6,8,-0.29041746,False,False
963,34,0,24,-0.29043725,False,False
964,6,6,8,-0.2904446,False,False
965,44,9,3,-0.29044867,False,False
967,11,13,13,-0.2904693,False,False
968,24,11,9,-0.29048085,False,False
969,27,13,37,-0.29048544,False,False
970,17,10,33,-0.29050004,False,False
971,9,9,24,-0.29050317,False,False
972,12,8,30,-0.29053113,False,False
973,15,13,33,-0.29053965,False,False
974,32,6,15,-0.29057115,False,False
975,13,0,26,-0.29058823,False,False
976,32,6,1,-0.2905891,False,False
977,12,13,5,-0.2905963,False,False
978,18,12,18,-0.290618,False,False
979,25,9,23,-0.29063916,False,False
980,30,0,30,-0.29064626,False,False
981,23,7,8,-0.29064855,False,False
982,22,3,7,-0.29065472,False,False
983,3,10,22,-0.29071167,False,False
984,10,3,17,-0.29072547,False,False
985,16,1,7,-0.2907348,False,False
986,1,2,1,-0.2907377,False,False
987,11,2,22,-0.29075956,False,False
988,12,13,35,-0.29076663,False,False
989,3,10,29,-0.29077357,False,False
990,23,8,10,-0.2907785,False,False
991,45,13,4,-0.2907828,False,False
992,22,13,13,-0.29078928,False,False
993,40,13,42,-0.29079297,False,False
994,15,13,25,-0.29079327,False,False
995,28,6,33,-0.2908317,False,False
996,24,8,24,-0.2908335,False,False
997,4,13,23,-0.29083428,False,False
998,12,13,21,-0.29087004,False,False
999,8,6,36,-0.29088125,False,False
1000,22,12,22,-0.2908814,False,False
1001,4,2,10,-0.29088384,False,False
1002,29,13,9,-0.29088488,False,False
1003,24,16,10,-0.2908914,False,False
1004,33,4,24,-0.29089168,False,False
1005,11,10,33,-0.29089218,False,False
1006,9,9,8,-0.29089534,False,False
1007,5,15,16,-0.29089776,False,False
1008,1,4,24,-0.29090342,False,False
1009,43,13,44,-0.2909118,False,False
1010,7,7,43,-0.29091203,False,False
1011,18,6,18,-0.2909185,False,False
1012,10,0,17,-0.29092538,False,False
1013,24,16,43,-0.2909297,False,False
1014,44,14,34,-0.29093948,False,False
1015,16,11,23,-0.2909563,False,False
1016,15,4,24,-0.29095817,False,False
1017,43,8,15,-0.29096135,False,False
1018,43,6,14,-0.29096642,False,False
1019,1,13,16,-0.29097492,False,False
1020,4,9,5,-0.29098633,False,False
1021,34,1,34,-0.29098895,False,False
1022,24,11,45,-0.29099497,False,False
1023,3,13,33,-0.29099983,False,False
1024,24,6,30,-0.29101822,False,False
1025,5,4,24,-0.2910192,False,False
1026,13,8,8,-0.2910432,False,False
1027,41,6,41,-0.29105508,False,False
1028,19,13,27,-0.29105943,False,False
1029,29,3,29,-0.29107016,False,False
1030,2,13,26,-0.29109737,False,False
1031,35,12,35,-0.2910977,False,False
1032,15,13,28,-0.2911006,False,False
1033,10,1,4,-0.29114786,False,False
1034,40,13,29,-0.29115447,False,False
1035,24,15,45,-0.29117653,False,False
1037,24,11,41,-0.29119408,False,False
1038,4,13,27,-0.29120094,False,False
1039,18,7,43,-0.29123387,False,False
1040,40,13,41,-0.29123476,False,False
1041,23,0,23,-0.29124406,False,False
1042,36,14,34,-0.29125398,False,False
1043,8,6,14,-0.29126284,False,False
1044,34,13,8,-0.29126367,False,False
1045,3,7,29,-0.29127228,False,False
1046,13,2,26,-0.2912837,False,False
1047,39,9,34,-0.2912917,False,False
1048,32,9,7,-0.29130575,False,False
1049,7,8,22,-0.29131413,False,False
1050,2,13,8,-0.2913176,False,False
1051,37,8,32,-0.29133207,False,False
1052,39,8,43,-0.2913467,False,False
1053,25,13,16,-0.2913546,False,False
1054,4,9,33,-0.2913622,False,False
1055,3,6,28,-0.2913716,False,False
1056,26,13,9,-0.29137215,False,False
1057,15,13,13,-0.29139093,False,False
1058,13,13,16,-0.29139805,False,False
1059,12,13,27,-0.29139864,False,False
1060,9,4,2,-0.29141146,False,False
1061,24,10,43,-0.29141396,False,False
1062,35,5,36,-0.29141563,False,False
1063,24,11,12,-0.2914159,False,False
1064,37,7,4,-0.29141778,False,False
1065,11,0,24,-0.29141843,False,False
1066,12,13,41,-0.2914191,False,False
1067,44,13,43,-0.29143184,False,False
1068,5,4,17,-0.2914334,False,False
1069,38,15,21,-0.29144534,False,False
1070,25,13,12,-0.29145122,False,False
1071,21,13,7,-0.29145914,False,False
1072,35,4,43,-0.29146034,False,False
1073,3,13,39,-0.29146078,False,False
1074,29,10,8,-0.29146132,False,False
1075,35,4,4,-0.29148325,False,False
1076,44,15,21,-0.2914874,False,False
1077,25,7,37,-0.29148751,False,False
1078,21,16,30,-0.29150087,False,False
1079,25,13,26,-0.29150102,False,False
1080,1,13,43,-0.29150423,False,False
1081,31,13,41,-0.29150727,False,False
1082,23,6,7,-0.29153097,False,False
1083,28,10,28,-0.2915381,False,False
1084,36,7,37,-0.29154226,False,False
1085,5,15,29,-0.29154265,False,False
1086,3,6,30,-0.2915634,False,False
1087,10,0,10,-0.29158646,False,False
1088,44,16,28,-0.29158705,False,False
1089,26,7,17,-0.29158744,False,False
1090,8,0,22,-0.29160511,False,False
1091,24,16,7,-0.29160807,False,False
1092,3,4,44,-0.2916086,False,False
1093,32,9,40,-0.2916192,False,False
1094,9,9,37,-0.29164368,False,False
1095,16,5,8,-0.2916613,False,False
1096,39,14,34,-0.29166198,False,False
1097,23,15,21,-0.29166663,False,False
1098,42,4,26,-0.2916718,False,False
1099,36,6,30,-0.29167405,False,False
1100,7,5,46,-0.29168007,False,False
1101,12,12,40,-0.29170126,False,False
1102,45,16,36,-0.29170233,False,True
1103,26,5,10,-0.29170644,False,False
1104,4,15,12,-0.29171795,False,False
1105,23,16,41,-0.29172736,False,True
1106,12,7,44,-0.29173446,False,False
1107,13,13,6,-0.29175675,False,False
1108,3,10,31,-0.29177722,False,False
1109,23,13,37,-0.2917985,False,False
1110,18,10,23,-0.291804,False,False
1111,4,13,43,-0.29180533,False,False
1112,1,0,28,-0.29180685,False,False
1113,37,14,34,-0.29181394,False,False
1114,3,7,44,-0.29183498,False,False
1115,11,10,15,-0.29185337,False,False
1116,7,14,34,-0.29187876,False,False
1117,42,6,33,-0.29188046,False,False
1118,32,6,45,-0.29188168,False,False
1119,13,7,33,-0.2919093,False,False
1120,21,3,21,-0.29191056,False,False
1121,39,7,39,-0.29193813,False,False
1122,7,16,36,-0.29195416,False,False
1123,9,9,13,-0.29196358,False,False
1124,10,0,24,-0.29196522,False,False
1125,3,10,39,-0.29197043,False,False
1126,39,13,23,-0.29197046,False,False
1127,20,6,28,-0.29197127,False,False
1128,23,9,23,-0.291976,False,False
1129,44,8,40,-0.2919935,False,False
1130,30,9,33,-0.29201874,False,False
1131,22,6,28,-0.29202545,False,False
1132,11,10,37,-0.29205275,False,False
1133,9,2,21,-0.2920539,False,False
1134,3,0,23,-0.29207215,False,False
1135,29,7,29,-0.29207295,False,False
1136,23,8,38,-0.29207432,False,False
1137,11,13,11,-0.2921272,False,False
1138,19,7,19,-0.29214033,False,False
1139,32,13,39,-0.2921562,False,False
1140,32,6,10,-0.29216334,False,False
1141,38,3,40,-0.29216465,False,False
1142,25,7,19,-0.29218167,False,False
1143,36,13,23,-0.29218566,False,False
1144,27,7,20,-0.29218778,False,False
1145,24,11,37,-0.2922007,False,False
1146,18,1,14,-0.29220152,False,False
1147,3,13,26,-0.29221505,False,False
1148,40,7,0,-0.29221508,False,False
1149,12,9,18,-0.29221526,False,False
1150,27,8,40,-0.2922225,False,False
1151,21,13,30,-0.29224226,False,False
1152,3,13,36,-0.29227197,False,False
1153,30,9,34,-0.29227662,False,False
1154,38,13,2,-0.29227775,False,False
1155,44,9,29,-0.29228267,False,False
1156,5,8,29,-0.29228342,False,False
1157,32,9,18,-0.2922887,False,False
1158,24,9,19,-0.29229078,False,False
1159,2,12,28,-0.2922931,False,False
1160,16,6,16,-0.2923117,False,False
1161,31,6,39,-0.29231554,False,False
1162,41,8,36,-0.2923216,False,False
1163,42,7,28,-0.29233894,False,False
1164,11,7,11,-0.2923454,False,False
1165,34,7,37,-0.29236713,False,False
1166,45,13,26,-0.2924014,False,False
1167,34,13,27,-0.29241404,False,False
1168,1,8,8,-0.29241592,False,False
1169,6,11,41,-0.29242668,False,False
1170,4,13,17,-0.2924354,False,False
1171,14,13,23,-0.29244044,False,False
1172,12,0,35,-0.29244208,False,False
1173,12,13,14,-0.2924548,False,False
1174,31,13,27,-0.29246065,False,False
1175,39,13,38,-0.2924668,False,False
1176,21,8,2,-0.2924675,False,False
1177,22,13,23,-0.2924803,False,False
1178,13,1,13,-0.29249156,False,False
1179,26,8,44,-0.2924923,False,False
1180,45,9,43,-0.29250452,False,False
1181,32,12,32,-0.29251173,False,False
1182,42,15,9,-0.29252,False,False
1183,31,4,44,-0.29252118,False,False
1184,34,9,35,-0.29255608,False,False
1185,32,9,41,-0.29260588,False,False
1186,4,13,0,-0.29261506,False,False
1187,32,13,23,-0.29262066,False,False
1188,46,9,21,-0.29262713,False,False
1189,3,13,38,-0.29262868,False,False
1190,3,6,8,-0.29263932,False,False
1191,30,8,30,-0.2926467,False,False
1192,44,12,28,-0.29264924,False,False
1193,35,4,21,-0.29266894,False,False
1194,5,4,16,-0.2926743,False,False
1195,14,10,37,-0.29267976,False,False
1196,21,11,40,-0.2926841,True,False
1197,46,8,17,-0.2926947,False,False
1198,7,11,1,-0.29272097,False,False
1199,3,0,43,-0.2927248,False,False
1200,17,10,2,-0.29273286,False,False
1201,0,13,26,-0.2927386,False,False
1202,35,12,28,-0.29275626,False,False
1203,24,13,45,-0.29278174,False,False
1204,25,2,25,-0.29282105,False,False
1205,43,10,24,-0.2928211,False,False
1206,33,15,21,-0.29282528,False,False
1207,3,10,40,-0.2928417,False,False
1208,25,4,16,-0.29284474,False,False
1209,14,7,14,-0.29284906,False,False
1210,36,7,8,-0.2928652,False,False
1211,12,6,8,-0.2928726,False,False
1212,0,13,14,-0.29288557,False,False
1213,15,13,7,-0.29290777,False,False
1214,36,10,33,-0.29291973,False,False
1215,12,8,44,-0.2929274,False,False
1216,38,4,24,-0.29293868,False,False
1217,16,11,45,-0.2929396,False,False
1218,43,8,2,-0.292945,False,False
1219,38,13,6,-0.29294667,False,False
1220,16,12,8,-0.29295355,False,False
1221,22,8,7,-0.29295442,False,False
1222,23,16,30,-0.29296592,False,False
1223,4,9,26,-0.29297054,False,False
1224,3,10,28,-0.2929801,False,False
1225,15,7,19,-0.29299727,False,False
1226,16,13,26,-0.29300773,False,False
1227,8,0,8,-0.2930124,False,False
1228,31,4,2,-0.29302812,False,False
1229,9,9,19,-0.29303813,False,False
1230,6,10,40,-0.29303855,False,False
1231,32,4,1,-0.2930411,False,False
1232,24,1,4,-0.29304242,False,False
1233,2,13,23,-0.29305327,False,False
1234,43,6,18,-0.29305845,False,False
1235,32,6,26,-0.2930701,False,False
1236,45,13,18,-0.2930804,False,False
1237,38,10,7,-0.29308075,False,False
1238,23,16,23,-0.29308623,False,False
1239,10,4,24,-0.293088,False,False
1240,34,8,5,-0.29310334,False,False
1241,4,2,44,-0.2931214,False,False
1242,13,6,19,-0.29313448,False,False
1243,1,0,7,-0.29313943,False,False
1244,15,9,34,-0.29314584,False,False
1245,32,10,43,-0.293177,False,False
1246,23,1,23,-0.29317865,False,False
1247,15,13,46,-0.29319087,False,False
1248,41,11,40,-0.29319558,False,False
1249,4,11,11,-0.2932045,False,False
1250,9,2,9,-0.29323235,False,False
1251,30,0,36,-0.29323876,False,False
1252,16,6,39,-0.29324,False,False
1253,34,2,8,-0.2932448,False,False
1254,31,2,20,-0.29325032,False,False
1255,18,10,3,-0.2932576,False,False
1256,45,13,22,-0.29327485,False,False
1257,24,11,13,-0.2932803,False,False
1258,19,8,15,-0.29328373,False,False
1259,44,8,44,-0.2932852,False,False
1260,36,13,31,-0.29328623,False,False
1261,11,13,38,-0.2932907,False,False
1262,10,1,36,-0.29330796,False,False
1263,16,13,29,-0.2933128,False,False
1264,38,13,14,-0.29332787,False,False
1265,14,8,30,-0.2933348,False,False
1266,31,6,21,-0.2933355,False,False
1267,40,13,14,-0.29333797,False,False
1268,29,13,18,-0.2933493,False,False
1269,3,13,14,-0.29336914,False,False
1270,6,4,9,-0.29337117,False,False
1271,6,6,28,-0.2933833,False,False
1272,43,13,29,-0.29338348,False,False
1273,7,7,37,-0.2933887,False,False
1274,31,7,31,-0.29339007,False,False
1275,29,14,34,-0.2934028,False,False
1276,35,13,1,-0.2934035,False,False
1277,26,7,41,-0.29340672,False,False
1278,13,9,23,-0.2934128,False,False
1279,2,13,37,-0.2934146,False,False
1280,31,7,1,-0.2934159,False,False
1281,7,0,7,-0.29342422,False,False
1282,44,6,28,-0.29342708,False,False
1284,10,2,10,-0.29348025,False,False
1285,31,2,19,-0.2934808,False,False
1286,8,8,8,-0.29348373,False,False
1287,14,7,17,-0.29348576,False,False
1288,26,5,31,-0.29351014,False,False
1289,30,10,27,-0.29351163,False,False
1290,1,13,21,-0.2935151,False,False
1291,5,0,41,-0.2935448,False,False
1292,36,4,24,-0.29355213,False,False
1293,7,10,34,-0.2935574,False,False
1294,6,10,28,-0.29356697,False,False
1295,25,4,17,-0.29357225,False,False
1296,2,2,20,-0.2935731,False,False
1297,13,10,26,-0.29357517,False,False
1298,5,15,22,-0.2935872,False,False
1299,0,10,26,-0.29361194,False,False
1300,46,9,13,-0.29363492,False,False
1301,43,6,4,-0.29363602,False,False
1302,40,8,17,-0.2936366,False,False
1303,15,2,26,-0.29364452,False,False
1304,17,13,7,-0.29365367,False,False
1305,5,0,5,-0.29365867,False,False
1306,3,7,41,-0.29365876,False,False
1307,8,11,40,-0.29365912,False,False
1308,10,9,23,-0.2936667,False,False
1309,24,9,39,-0.29368305,False,False
1310,28,13,8,-0.2936871,False,False
1311,23,6,43,-0.29370555,False,False
1312,0,3,17,-0.293717,False,False
1313,10,1,8,-0.29371926,False,False
1314,33,13,16,-0.29372996,False,False
1315,22,13,7,-0.2937325,False,False
1316,15,10,28,-0.29374546,False,False
1317,8,4,24,-0.2937777,False,False
1318,12,13,22,-0.29378805,False,False
1319,22,10,33,-0.29379004,False,False
1320,12,11,31,-0.29379386,False,False
1321,7,13,42,-0.29379582,False,False
1322,38,1,46,-0.29379588,False,False
1323,22,13,45,-0.29380697,False,False
1324,19,13,41,-0.29380864,False,False
1325,43,13,22,-0.29381973,False,False
1326,46,13,8,-0.29382506,False,False
1327,15,13,10,-0.2938254,False,False
1328,16,16,17,-0.29383126,False,False
1329,16,9,21,-0.29383337,False,False
1330,28,0,36,-0.29383495,False,False
1331,43,10,16,-0.29385826,False,False
1332,41,10,33,-0.2938663,False,False
1333,20,13,20,-0.29388267,False,False
1334,23,5,29,-0.29389235,False,False
1335,23,11,0,-0.29389274,False,False
1336,44,15,20,-0.29390198,False,False
1337,8,11,12,-0.293907,False,False
1338,24,2,27,-0.29392633,False,False
1339,3,6,3,-0.2939269,False,False
1340,9,9,0,-0.29393485,False,False
1341,2,9,18,-0.29393965,False,False
1342,16,8,32,-0.29395032,False,False
1343,45,7,45,-0.29396373,False,False
1344,21,13,35,-0.2939747,False,False
1345,1,1,46,-0.29399168,False,False
1346,38,10,9,-0.29399386,False,False
1347,28,7,28,-0.29399914,False,False
1348,12,13,10,-0.29399958,False,False
1349,22,8,22,-0.2939996,False,False
1350,45,0,26,-0.29400766,False,False
1351,36,13,19,-0.29401207,False,False
1352,24,15,11,-0.29402244,False,False
1353,37,1,14,-0.2940256,False,False
1354,5,3,24,-0.2940274,False,False
1355,33,0,33,-0.29403418,False,False
1356,40,13,43,-0.29405275,False,False
1357,16,11,1,-0.2940554,False,False
